"Unnamed: 0" formula diff_coeff_mul_thousand temperature AAV LBI SDLI SBI ENS RBI AFC AASD VPA LASD LLSD LNC SDLC LLB SNC RNC PF SPF SLPW SLPW_pp SLPE Li_percentage avg_B_with_Li avg_B_wiout_Li avg_G_with_Li avg_G_wiout_Li avg_Ecoh_with_Li avg_Echo_wiout_Li BR5_M_with_Li BR5_M_without_Li GR5_M_with_Li GR5_M_without_Li ER2_m_with_Li ER2_m_without_Li atomic_radius_avg atomic_radius_avg_exclude_Li ratio_r_without_Li_with avg_m_with_Li avg_m_wiout_Li avg_X_with_Li avg_X_wiout_Li avg_diff_of_X_Li_rest
40 Li10Zn4O9 0.411857 2000 10.9071828471 1.0813390558 1.1212006154 1.2098847631 2.8892307692 0.8937537597 2.9 3.1579243849 62.7163013709 2.6227931476 2.281331482 23.32 1.8159295141 9.76 24.0307692308 0.9704225352 0.5146527452 0.1644834286 0.2371631326 1.1558982123 1.9594 0.43478260869565216 20.086956521739133 24.769230769230774 8.956521739130435 12.76923076923077 2.22511554951087 2.7009036568269233 1.251518680189726 0.5604844767776989 0.8356991466230883 0.40242939616726886 0.36105014446980116 0.2444225500781648 1.0999999999999999 0.8307692307692306 0.7552447552447552 20.653939130434782 31.20235384615384 2.0591304347826087 2.889230769230769 0.8301003344481601
41 Li10Zn4O9 0.7312777 2500 11.341365766 1.0404020979 1.1186856406 1.1904371217 2.8892307692 0.8739664439 3.0 3.1664136146 65.2128531545 2.634815279 2.2771370839 22.9 2.1377558326 10.08 22.8769230769 1.0010087424 0.49495023 0.158186489 0.1198501464 1.0008945012 2.0444 0.43478260869565216 20.086956521739133 24.769230769230774 8.956521739130435 12.76923076923077 2.22511554951087 2.7009036568269233 1.251518680189726 0.5604844767776989 0.8356991466230883 0.40242939616726886 0.36105014446980116 0.2444225500781648 1.0999999999999999 0.8307692307692306 0.7552447552447552 20.653939130434782 31.20235384615384 2.0591304347826087 2.889230769230769 0.8301003344481601
42 Li10Zr3(Si8Sn)3 0.0823158 1000 17.9915330918 0.6775981524 0.4005886008 0.3281042654 1.849 2.0651915378 1.7777777778 4.159606929 239.8871078902 4.0693169713 2.8455463981 14.4666666667 1.0241527664 3.4666666667 14.0666666667 1.028436019 0.4535896638 0.3315248888 0.1729533838 1.3709605422 1.761 0.25 63.199999999999996 79.6 41.725 54.300000000000004 3.8843384405 4.643587584 2.35837521982534 2.046952183164561 1.916251626425167 1.6906397607899464 0.41961602338035553 0.385704737739512 1.2474999999999998 1.1799999999999997 0.9458917835671342 34.331599999999995 43.46179999999999 1.63175 1.8490000000000002 0.21725000000000017
43 Li10Zr3(Si8Sn)3 0.3649125 1500 18.6837050183 0.6746282974000001 0.4054132827 0.327300813 1.849 2.0611873559 2.1111111111 4.0726047819 249.1160669112 4.189253107 2.7670376259 13.9333333333 1.5477582355 3.4666666667 13.6666666667 1.0195121951 0.4367856074 0.3192429446 0.3865554899 1.5918922902 1.78 0.25 63.199999999999996 79.6 41.725 54.300000000000004 3.8843384405 4.643587584 2.35837521982534 2.046952183164561 1.916251626425167 1.6906397607899464 0.41961602338035553 0.385704737739512 1.2474999999999998 1.1799999999999997 0.9458917835671342 34.331599999999995 43.46179999999999 1.63175 1.8490000000000002 0.21725000000000017
44 Li10Zr3(Si8Sn)3 0.649687 2000 19.2392503736 0.6515189873 0.4142956982 0.3186309524 1.849 2.0447448136 2.3333333333 4.198171187 256.5233383147 3.8643367365 2.7834827718 13.2 1.5143755589 3.5333333333 13.0666666667 1.0102040816 0.4241731506 0.3100246055 0.3450829236 1.5377345762 1.7323333333000002 0.25 63.199999999999996 79.6 41.725 54.300000000000004 3.8843384405 4.643587584 2.35837521982534 2.046952183164561 1.916251626425167 1.6906397607899464 0.41961602338035553 0.385704737739512 1.2474999999999998 1.1799999999999997 0.9458917835671342 34.331599999999995 43.46179999999999 1.63175 1.8490000000000002 0.21725000000000017
45 Li10Zr3(Si8Sn)3 1.0358035 2500 19.8109368773 0.6522105263 0.4111220901 0.3101149425 1.849 2.1031251219 2.5555555556 4.5153608105 264.1458250302 4.034691306 2.8128766443 12.7 1.4866068747 3.3333333333 12.5666666667 1.0106100796 0.4119327368 0.3010781895 0.4437947495 1.6341198513 1.7856666667 0.25 63.199999999999996 79.6 41.725 54.300000000000004 3.8843384405 4.643587584 2.35837521982534 2.046952183164561 1.916251626425167 1.6906397607899464 0.41961602338035553 0.385704737739512 1.2474999999999998 1.1799999999999997 0.9458917835671342 34.331599999999995 43.46179999999999 1.63175 1.8490000000000002 0.21725000000000017
46 Li11Mn4Si7 0.047049 1000 13.9684715185 0.3890697674 0.4200822494 0.4731425486 1.7727272727 0.8223098273 3.1142857143 2.9208796736 43.9009104866 2.4430596667 2.4591960842 16.4363636364 1.4493087552 8.5454545455 16.8363636364 0.9762419006 0.5913604684 0.2769191301 0.2699490402 1.504697389 1.3776363636 0.5 81.4090909090909 148.8181818181818 36.5 69.0 2.953342175227273 4.300093340454546 3.8860979719990523 3.1874405259915988 2.602098456386757 2.170394290656787 0.48281348575834704 0.4075347070068095 1.3295454545454546 1.2090909090909092 0.9094017094017095 22.39553090909091 37.850061818181814 1.3763636363636365 1.772727272727273 0.3963636363636365
47 Li11Mn4Si7 0.2611744 1500 14.3337155412 0.3682881907 0.4219563521 0.4557521186 1.7727272727 0.8080888176000001 3.2571428571 2.9984597677 45.0488202723 2.4066824707 2.3404595062 16.8 1.4942313317 9.2727272727 17.1636363636 0.9788135593 0.5762917393 0.2698628259 0.1726888997 1.4174913194 1.2923636364 0.5 81.4090909090909 148.8181818181818 36.5 69.0 2.953342175227273 4.300093340454546 3.8860979719990523 3.1874405259915988 2.602098456386757 2.170394290656787 0.48281348575834704 0.4075347070068095 1.3295454545454546 1.2090909090909092 0.9094017094017095 22.39553090909091 37.850061818181814 1.3763636363636365 1.772727272727273 0.3963636363636365
48 Li11Mn4Si7 0.5110645 2000 14.9130945026 0.3885557987 0.42120369 0.4923692992 1.7727272727 0.789155212 2.4 2.8092220403 46.8697255797 2.4373626684 2.3426836827 16.6363636364 1.5651155794 8.6909090909 16.3454545455 1.0177975528 0.5539026027 0.2593785603 0.4045468236 1.6490868647 1.3114545455 0.5 81.4090909090909 148.8181818181818 36.5 69.0 2.953342175227273 4.300093340454546 3.8860979719990523 3.1874405259915988 2.602098456386757 2.170394290656787 0.48281348575834704 0.4075347070068095 1.3295454545454546 1.2090909090909092 0.9094017094017095 22.39553090909091 37.850061818181814 1.3763636363636365 1.772727272727273 0.3963636363636365
49 Li11Mn4Si7 0.8597968 2500 15.4582311301 0.3905818182 0.423269346 0.4629842342 1.7727272727 0.8436179664000001 2.9142857143 2.7937946792 48.5830121232 2.4808941779 2.3284949988 15.0181818182 1.6458311975000002 7.8545454545 16.1454545455 0.9301801802 0.5343691519 0.25023154 0.3300479509 1.5860325227 1.3863636364 0.5 81.4090909090909 148.8181818181818 36.5 69.0 2.953342175227273 4.300093340454546 3.8860979719990523 3.1874405259915988 2.602098456386757 2.170394290656787 0.48281348575834704 0.4075347070068095 1.3295454545454546 1.2090909090909092 0.9094017094017095 22.39553090909091 37.850061818181814 1.3763636363636365 1.772727272727273 0.3963636363636365
50 Li12Ag3Sn 0.2593909 1000 18.3684995697 0.2616681072 0.4270053616 0.8198648649 1.9375 0.319160045 2.4285714286 5.2839954381 293.8959931148 3.4522089644 2.5611298346 13.7857142857 1.1959398433 10.0238095238 13.2142857143 1.0432432432 0.5273090034 0.1686298804 4.59419e-05 1.3570943478 1.4925000000000002 0.75 29.375 75.5 8.625 22.5 1.8690697725 2.65650606 2.5118657834238873 2.521667952431207 1.3610906300613104 1.376593397779525 0.3525766164740311 0.242180844748644 1.478125 1.5625 1.0570824524312896 32.850412500000004 110.57865000000001 1.219375 1.9375000000000004 0.7181250000000003
51 Li12Ag3Sn 0.6514654 1500 18.6683289429 0.2554170249 0.4238079338 0.7679123711 1.9375 0.3326122023 2.8571428571 5.0071022891 298.6932630866 3.6415978027 2.4393662297 13.8571428571 1.2830660557 10.1666666667 13.8571428571 1.0 0.5188399686 0.1659215399 0.2621132648 1.6158479769 1.5154761905 0.75 29.375 75.5 8.625 22.5 1.8690697725 2.65650606 2.5118657834238873 2.521667952431207 1.3610906300613104 1.376593397779525 0.3525766164740311 0.242180844748644 1.478125 1.5625 1.0570824524312896 32.850412500000004 110.57865000000001 1.219375 1.9375000000000004 0.7181250000000003
52 Li12Ag3Sn 1.1050383 2000 19.4877450455 0.2590171326 0.4254705331 0.7831793478 1.9375 0.3307251823 2.2857142857 4.9432893061000005 311.8039207277 3.6386926374 2.3821370887 13.2142857143 1.3893423296 9.6428571429 13.1428571429 1.0054347826 0.4970239081 0.1589449102 0.220096047 1.5689423684 1.4702380952 0.75 29.375 75.5 8.625 22.5 1.8690697725 2.65650606 2.5118657834238873 2.521667952431207 1.3610906300613104 1.376593397779525 0.3525766164740311 0.242180844748644 1.478125 1.5625 1.0570824524312896 32.850412500000004 110.57865000000001 1.219375 1.9375000000000004 0.7181250000000003
53 Li12Ag3Sn 1.7058673000000002 2500 20.5922442854 0.2567557252 0.4243219703 0.764305949 1.9375 0.3359331764 1.7142857143 4.6346467389 329.475908566 3.7882053887 2.3464150417000003 12.4880952381 1.4433265777 9.1428571429 12.6071428571 0.9905571294 0.4703652049 0.1504196358 0.3136803209 1.6530547555 1.3885714286 0.75 29.375 75.5 8.625 22.5 1.8690697725 2.65650606 2.5118657834238873 2.521667952431207 1.3610906300613104 1.376593397779525 0.3525766164740311 0.242180844748644 1.478125 1.5625 1.0570824524312896 32.850412500000004 110.57865000000001 1.219375 1.9375000000000004 0.7181250000000003
54 Li12Ca2Sn 0.3942172 1000 22.0188456464 0.0659960938 0.2400128973 0.3869498069 1.32 0.1705546626 2.4285714286 5.359556243 330.2826846967 3.7290210625 2.4655721328 12.2023809524 1.5101226843000002 9.6904761905 12.3333333333 0.9893822394 0.4915078839 0.1723438406 0.4789234153 1.8210321209 1.0192857143 0.8 16.0 24.0 5.666666666666666 12.333333333333332 1.7497961206666668 2.3226165633333333 2.5273893575979813 2.2121332700628846 1.5040975173622393 1.5857908269272987 0.45647632335479027 0.3150933524758526 1.4966666666666666 1.6833333333333338 1.1247216035634748 18.810533333333332 66.28866666666667 1.048 1.3200000000000003 0.27200000000000024
55 Li12Ca2Sn 0.9408245 1500 23.0015122039 0.0693987976 0.2463315122 0.393815261 1.32 0.1762217071 1.7142857143 5.2359695235 345.0226830585 3.7343971181 2.4279793489 11.8928571429 1.4558409216 9.5238095238 11.8571428571 1.0030120482 0.4705097706 0.1649809974 0.4279324639 1.7919598858 1.0192857143 0.8 16.0 24.0 5.666666666666666 12.333333333333332 1.7497961206666668 2.3226165633333333 2.5273893575979813 2.2121332700628846 1.5040975173622393 1.5857908269272987 0.45647632335479027 0.3150933524758526 1.4966666666666666 1.6833333333333338 1.1247216035634748 18.810533333333332 66.28866666666667 1.048 1.3200000000000003 0.27200000000000024
56 Li12Ca2Sn 1.4465463 2000 23.7236413616 0.0681249999999999 0.2440935433 0.4044725738 1.32 0.1684292197 2.1428571429 4.8255325114000005 355.8546204246 3.9682250195 2.4428538315 11.0595238095 1.3305136 8.8571428571 11.2857142857 0.9799578059 0.4561878198 0.1599591044 0.3724914741 1.718074945 1.0530952381 0.8 16.0 24.0 5.666666666666666 12.333333333333332 1.7497961206666668 2.3226165633333333 2.5273893575979813 2.2121332700628846 1.5040975173622393 1.5857908269272987 0.45647632335479027 0.3150933524758526 1.4966666666666666 1.6833333333333338 1.1247216035634748 18.810533333333332 66.28866666666667 1.048 1.3200000000000003 0.27200000000000024
57 Li12Ca2Sn 2.0361681000000003 2500 24.5146677179 0.0677342048 0.2434887924 0.4261674009 1.32 0.1589380245 1.4285714286 5.2591409548 367.7200157679 3.8203487502 2.3970932778 10.9404761905 1.5762462226 8.7857142857 10.8095238095 1.0121145374 0.441467792 0.1547976285 0.3218448441 1.6956425821 1.1011904762 0.8 16.0 24.0 5.666666666666666 12.333333333333332 1.7497961206666668 2.3226165633333333 2.5273893575979813 2.2121332700628846 1.5040975173622393 1.5857908269272987 0.45647632335479027 0.3150933524758526 1.4966666666666666 1.6833333333333338 1.1247216035634748 18.810533333333332 66.28866666666667 1.048 1.3200000000000003 0.27200000000000024
58 Li12Co2Si 0.3139805 1000 15.6617095493 0.1563859112 0.3428341006 0.6049557522 1.8866666667 0.2585080158 2.7142857143 4.8162642499 234.9256432389 3.2197375228 2.3950250372 15.5595238095 1.4421477904 12.880952381 16.1428571429 0.9638643068 0.5444334872000001 0.0957197768 0.3526832444 1.6185596836 1.1414285714 0.8 45.0 169.00000000000003 21.266666666666666 90.33333333333336 2.2798986776666665 4.973129348333333 4.07487702184137 3.3655416754439504 2.801289294449631 2.4605695121939957 0.5458824349529189 0.40497944904081773 1.413333333333333 1.2666666666666662 0.8962264150943394 15.282926 48.65063000000001 1.1613333333333333 1.886666666666667 0.7253333333333336
59 Li12Co2Si 0.7451859000000001 1500 16.3596991885 0.1667714061 0.3514712017 0.6386227545000001 1.8866666667 0.2611422862 2.4285714286 4.5634606579 245.3954878274 3.4455332595 2.3436633081 15.1666666667 1.8697678321 12.380952381 15.9047619048 0.9535928144 0.5212051302 0.0916358745 0.4391105719 1.7054602214 1.2057142857 0.8 45.0 169.00000000000003 21.266666666666666 90.33333333333336 2.2798986776666665 4.973129348333333 4.07487702184137 3.3655416754439504 2.801289294449631 2.4605695121939957 0.5458824349529189 0.40497944904081773 1.413333333333333 1.2666666666666662 0.8962264150943394 15.282926 48.65063000000001 1.1613333333333333 1.886666666666667 0.7253333333333336
60 Li12Co2Si 1.2535013000000002 2000 16.8119443636 0.1655681818 0.3503226888 0.6266055046 1.8866666667 0.2642303341 2.0 3.6161237333 252.1791654544 3.808378091 2.3234482319 14.6785714286 1.6843870885 12.0 15.5714285714 0.9426605505 0.5071845922 0.0891708484 0.3156448978 1.5873664502 1.0985714286 0.8 45.0 169.00000000000003 21.266666666666666 90.33333333333336 2.2798986776666665 4.973129348333333 4.07487702184137 3.3655416754439504 2.801289294449631 2.4605695121939957 0.5458824349529189 0.40497944904081773 1.413333333333333 1.2666666666666662 0.8962264150943394 15.282926 48.65063000000001 1.1613333333333333 1.886666666666667 0.7253333333333336
61 Li12Co2Si 1.813755 2500 17.1829608015 0.1826590538 0.3637123882 0.6871559633000001 1.8866666667 0.2658189168 2.7142857143 4.1993894825 257.7444120221 3.6052926259 2.2866996855 14.6071428571 1.9211718717 11.6666666667 15.5714285714 0.9380733945 0.496233405 0.0872454613 0.3671890427 1.6347676134 1.195 0.8 45.0 169.00000000000003 21.266666666666666 90.33333333333336 2.2798986776666665 4.973129348333333 4.07487702184137 3.3655416754439504 2.801289294449631 2.4605695121939957 0.5458824349529189 0.40497944904081773 1.413333333333333 1.2666666666666662 0.8962264150943394 15.282926 48.65063000000001 1.1613333333333333 1.886666666666667 0.7253333333333336
62 Li12CoSn3 0.1485235 1000 17.6772237674 0.2922128378 0.4434108341 0.8555773956 1.94 0.3415387542 3.9523809524 4.5247695633 94.2785267594 2.77652746 2.4479876823 14.1071428571 1.1548846277 9.8333333333 14.5357142857 0.9705159705 0.521652884 0.1489474522 0.269847421 1.5779391747 1.3933333333 0.75 30.875 81.5 13.5 42.0 2.1193178215625004 3.657498256250001 2.493583827717532 2.148269924897656 1.648873634724193 1.5421786602841971 0.37660019342054535 0.2675345104293205 1.44375 1.4250000000000007 0.9870129870129875 31.1471996875 103.76579874999999 1.22 1.94 0.72
63 Li12CoSn3 0.4984039 1500 18.4607708312 0.2676733977 0.4323667268 0.8060732984000001 1.94 0.3320707909 5.1428571429 4.3807549713 98.4574444328 2.7546963425 2.428575668 13.5714285714 1.4823221349 9.8095238095 13.6428571429 0.9947643979 0.4995119025 0.1426255418 0.291207346 1.6068525909 1.3738095238 0.75 30.875 81.5 13.5 42.0 2.1193178215625004 3.657498256250001 2.493583827717532 2.148269924897656 1.648873634724193 1.5421786602841971 0.37660019342054535 0.2675345104293205 1.44375 1.4250000000000007 0.9870129870129875 31.1471996875 103.76579874999999 1.22 1.94 0.72
64 Li12CoSn3 0.9602643 2000 19.4991158839 0.2726034959 0.4339778194 0.8034408602 1.94 0.3392950363 2.4285714286 3.9584740783 103.9952847141 2.7896020953000003 2.4290502063 12.9523809524 1.438457854 9.2857142857 13.2857142857 0.9749103943 0.4729124548 0.1350306064 0.3645565126 1.6718447869 1.3485714286 0.75 30.875 81.5 13.5 42.0 2.1193178215625004 3.657498256250001 2.493583827717532 2.148269924897656 1.648873634724193 1.5421786602841971 0.37660019342054535 0.2675345104293205 1.44375 1.4250000000000007 0.9870129870129875 31.1471996875 103.76579874999999 1.22 1.94 0.72
65 Li12CoSn3 1.4756066 2500 19.9810527516 0.252728972 0.4238987969 0.7712112676 1.94 0.3277039413 2.5714285714000003 3.9093830207 106.5656146753 2.7701196046 2.3678493371 12.75 1.4950314537 9.4047619048 12.6785714286 1.0056338028 0.4615059513 0.1317737096 0.2845504199 1.5940215067 1.37 0.75 30.875 81.5 13.5 42.0 2.1193178215625004 3.657498256250001 2.493583827717532 2.148269924897656 1.648873634724193 1.5421786602841971 0.37660019342054535 0.2675345104293205 1.44375 1.4250000000000007 0.9870129870129875 31.1471996875 103.76579874999999 1.22 1.94 0.72
66 Li12SiNi2 0.3360446 1000 16.9121989225 0.1767155664 0.3640744393 0.7008709677 1.9066666667 0.2521370902 2.2857142857 4.2971947278 253.6829838379 3.5707761281 2.4695733341 14.619047619 1.5111077764 11.8333333333 14.7619047619 0.9903225806 0.5010819817000001 0.0855461997 0.3582716369 1.6242892934 1.2125 0.8 43.13333333333333 159.66666666666669 19.933333333333334 83.66666666666669 2.240565455666667 4.776463238333336 3.9936455712514007 3.2766756877842003 2.714894597105206 2.37193379449193 0.5417200672698862 0.39754476269549904 1.413333333333333 1.2666666666666662 0.8962264150943394 15.250953333333332 48.490766666666666 1.1653333333333333 1.906666666666667 0.7413333333333336
67 Li12SiNi2 0.8546508 1500 17.5855952208 0.1845737705 0.3701394795 0.7442244224 1.9066666667 0.2480082149 1.8571428571 4.4054471738 263.7839283126 3.4641239598 2.3434102101 14.5357142857 2.038010401 11.6428571429 14.4285714286 1.0074257426 0.481894303 0.0822704224 0.3874959228 1.6434958231 1.1676190476 0.8 43.13333333333333 159.66666666666669 19.933333333333334 83.66666666666669 2.240565455666667 4.776463238333336 3.9936455712514007 3.2766756877842003 2.714894597105206 2.37193379449193 0.5417200672698862 0.39754476269549904 1.413333333333333 1.2666666666666662 0.8962264150943394 15.250953333333332 48.490766666666666 1.1653333333333333 1.906666666666667 0.7413333333333336
68 Li12SiNi2 1.3479565000000002 2000 18.2048290668 0.1819896641 0.3681906597 0.7298965517 1.9066666667 0.2493362431 1.5714285714 3.7598269414 273.0724360021 3.6827971299 2.360383554 13.8333333333 1.5262257629 11.119047619 13.8095238095 1.0017241379 0.4655027587 0.0794720094 0.5209717069 1.7794996271 1.2229761905 0.8 43.13333333333333 159.66666666666669 19.933333333333334 83.66666666666669 2.240565455666667 4.776463238333336 3.9936455712514007 3.2766756877842003 2.714894597105206 2.37193379449193 0.5417200672698862 0.39754476269549904 1.413333333333333 1.2666666666666662 0.8962264150943394 15.250953333333332 48.490766666666666 1.1653333333333333 1.906666666666667 0.7413333333333336
69 Li12SiNi2 2.0463305 2500 18.881945006 0.1905590622 0.3746343768 0.7613309353000001 1.9066666667 0.2502972799 2.2857142857 4.5238424868 283.2291750901 3.6596456128 2.3401327524 13.2142857143 1.6552328895 10.5 13.2380952381 0.9982014388 0.4488095982 0.0766221036 0.324153176 1.5792090713 1.2780952381 0.8 43.13333333333333 159.66666666666669 19.933333333333334 83.66666666666669 2.240565455666667 4.776463238333336 3.9936455712514007 3.2766756877842003 2.714894597105206 2.37193379449193 0.5417200672698862 0.39754476269549904 1.413333333333333 1.2666666666666662 0.8962264150943394 15.250953333333332 48.490766666666666 1.1653333333333333 1.906666666666667 0.7413333333333336
70 Li12SiPt2 0.2037377 1000 16.2099374499 0.2419713831 0.4821177952 1.0726279863 2.1533333333 0.2255874229 2.1428571429 5.1405597496 243.1490617478 3.1762705024 2.4097873301 14.9880952381 1.4433265777 11.9047619048 13.9523809524 1.0742320819 0.5437673103 0.1102293139 0.3819338744 1.6779666048 1.5345238095 0.8 49.666666666666664 192.33333333333334 13.8 53.00000000000002 2.329720531666667 5.222238618333336 2.8942395372297947 2.1209184466060242 1.5256029096522568 1.1133574639078134 0.3730671211818542 0.24514979439074208 1.413333333333333 1.2666666666666662 0.8962264150943394 33.436366666666665 139.41783333333333 1.2146666666666668 2.153333333333334 0.9386666666666674
71 Li12SiPt2 0.6003792 1500 16.8430100835 0.2530546624 0.4910177345 1.0600651466 2.1533333333 0.2387161423 2.7142857143 4.9728061901 252.645151252 3.3537758231 2.3333835231 14.8214285714 1.6195289901 11.6428571429 14.619047619 1.0138436482 0.5233289088 0.1060861612 0.3913936008 1.6740236449 1.4371428571 0.8 49.666666666666664 192.33333333333334 13.8 53.00000000000002 2.329720531666667 5.222238618333336 2.8942395372297947 2.1209184466060242 1.5256029096522568 1.1133574639078134 0.3730671211818542 0.24514979439074208 1.413333333333333 1.2666666666666662 0.8962264150943394 33.436366666666665 139.41783333333333 1.2146666666666668 2.153333333333334 0.9386666666666674
